Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
AGO,Angola,Sub-Saharan Africa,2015,148.074,1.205735928,32.04023511,2.577319588,11.6497,10.6901,12.7045,0.893,0.53,6626.812049,8705.839878,7652.656486,0.582,0.549278676,0.614967988,0.395,34.17144,28.94534,33.00392532,60.6546,63.0944,58.2133,74.864,79.865,32.13058419,3.59,251,4.704040408,3.65799284,5.922784328,0.567,36.81818182,63.18181818,25.16013031,44.02049482,Upper middle income,42.52,9.052,397.012755,1.16E+11,4166.98,12.4,57.8,59.398,22.3666,7.279
AGO,Angola,Sub-Saharan Africa,2016,146.135,1.088803397,31.7083076,2.013422819,12.17209,11.540933,12.913222,0.9,0.529,6235.82351,8167.840684,7189.426672,0.596,0.565526867,0.628557241,0.407,34.17144,28.87733,32.0761528,61.0923,63.4338,58.741,74.882,79.827,31.7114094,2.79,246,5.417390823,4.183875561,6.894268513,0.584,36.81818182,63.18181818,28.1639,51.54617,Upper middle income,41.882,8.716,409.2915,1.01E+11,3506.07,13,55.5,59.925,23.1351,7.281
AGO,Angola,Sub-Saharan Africa,2017,145.235,0.953168429,31.42379985,1.842546064,12.1721,11.5409,12.9132,0.9,0.538,5961.759274,7784.198889,6861.575738,0.597,0.566139188,0.629229065,0.409,34.17144,28.87733,31.22262955,61.6798,64.0185,59.3305,74.912,79.756,31.49078727,2.64,241,5.417390823,4.183875561,6.894268513,0.586,30.45454545,69.54545455,28.1639,51.54617,Upper middle income,41.281,8.432,421.95,1.22E+11,4095.81,14.3391,53.4,60.379,23.9165,7.139
AGO,Angola,Sub-Saharan Africa,2018,142.575,0.791170676,31.16753357,1.680672269,12.1721,11.5409,12.9132,0.903,0.537,5554.95618,7228.559666,6381.521946,0.595,0.565997442,0.62689161,0.41,34.17144,28.87733,30.45383072,62.1438,64.7172,59.5817,74.955,79.653,31.09243697,2.28,241,5.417390823,4.183875561,6.894268513,0.585,30.45454545,69.54545455,28.1639,51.54617,Upper middle income,21.9485,8.082,435,1.06E+11,3432.39,8.26723,51.6,70.428,24.7131,7.253
ALB,Albania,Europe & Central Asia,1990,14.815,1.656901718,11.99939241,4.327666151,11.60293007,11.30202007,11.88436031,0.922,0,3269.522238,6163.322477,4742.215529,0.647,0.616863759,0.668709103,0.4415,11.73821662,18.18098242,11.429245,73.1439,76.4334,70.05,51.364,72.51,12.40216429,6.63,40,7.354632085,6.692813596,7.920670472,0.619,0,0,58.16488349,67.01064279,Upper middle income,24.867,5.985,1104.697972,2028553750,617.23,0,35.2,71.836,119.947,6.582
ALB,Albania,Europe & Central Asia,1991,14.784,1.288960628,11.99939241,3.656597774,11.76358032,11.47906971,12.03052998,0.921,0,2379.675628,4308.316112,3358.087827,0.629,0.600126579,0.65136699,0.4415,11.73821662,18.18098242,11.429245,73.3776,76.6308,70.3212,54.727,75.143,12.40216429,5.91,47,7.352753507,6.696485922,7.922592965,0.606,0,0,58.38584943,67.06259649,Upper middle income,24.245,6.073,1138.863888,1099560000,336.587,8.26723,33.8,71.803,119.226,16.781
ALB,Albania,Europe & Central Asia,1992,16.155,0.768726936,11.99939241,3.25732899,10.66378021,10.7585001,10.57411957,0.932,0,2221.045841,3921.220697,3080.746654,0.614,0.589594949,0.632360637,0.4415,11.73821662,18.18098242,11.429245,73.7148,76.9718,70.6602,55.608,75.858,12.40216429,5.65,49,7.350874929,6.700158247,7.924515458,0.594,0,0,58.60681536,67.11455018,Upper middle income,23.529,6.155,1174.086483,652175000,200.852,8.26723,32.5,71.802,118.505,17.653
ALB,Albania,Europe & Central Asia,1993,17.855,0.724712295,11.99939241,3.079416532,10.12650013,10.35231018,9.912679672,0.938,0,2572.821025,4489.664681,3538.885493,0.617,0.595004024,0.634138901,0.4415,11.73821662,18.18098242,11.429245,73.9391,77.1176,70.9567,54.638,75.222,12.40216429,5.36,47,7.348996351,6.703830573,7.926437951,0.598,0,0,58.8277813,67.16650387,Upper middle income,22.742,6.216,1210.398436,1185320000,367.279,8.26723,31.4,71.86,117.784,17.681
ALB,Albania,Europe & Central Asia,1994,20.157,0.607846322,11.99939241,3.044871795,10.09115028,10.15380001,10.0290699,0.935,0,2884.584327,4986.091413,3940.312045,0.624,0.600297553,0.642194921,0.4415,11.73821662,18.18098242,11.429245,74.1313,77.2579,71.2024,53.825,74.68,12.40216429,5.54,39,7.347117774,6.707502899,7.928360444,0.605,0,0,59.04874724,67.21845756,Upper middle income,21.902,6.25,1247.833439,1880950000,586.416,8.26723,30.2,71.992,117.063,17.527
ALB,Albania,Europe & Central Asia,1995,21.869,0.663842752,11.99939241,2.996845426,10.16617012,10.09895039,10.2286396,0.933,0,3354.066513,5807.971076,4583.051036,0.634,0.609514585,0.65358902,0.4415,11.73821662,18.18098242,11.429245,74.3616,77.511,71.4282,52.576,73.768,12.40216429,5.47,38,7.345239196,6.711175224,7.930282937,0.615,0,0,59.26971318,67.27041126,Upper middle income,21.02,6.25,1286.426226,2392760000,750.604,0.0111687,29.1,72.205,116.342,17.607
ALB,Albania,Europe & Central Asia,1996,21.756,0.643237487,11.99939241,3.255813953,10.22844982,10.1965704,10.25599957,0.933,0,3643.342398,6449.878338,5044.975175,0.645,0.620082807,0.664328356,0.4415,11.73821662,18.18098242,11.429245,74.5923,77.7464,71.6686,51.66,73.023,12.40216429,6.13,32,7.627025866,6.997616629,8.222501847,0.624,0,0,61.29751564,69.80074852,Upper middle income,20.106,6.213,1326.212604,3199640000,1009.98,0.0321968,27.9,72.495,115.622,18.358
ALB,Albania,Europe & Central Asia,1997,20.149,0.494104044,11.99939241,3.271028037,10.50508022,10.42992973,10.57246017,0.933,0,3221.12996,5780.738944,4496.163681,0.642,0.617585602,0.661965648,0.4415,11.73821662,18.18098242,11.429245,73.9039,77.3164,70.7734,52.615,73.726,12.40216429,6.18,30,7.908812536,7.284058034,8.514720758,0.621,0,0,63.3253181,72.33108579,Upper middle income,19.173,6.147,1367.229489,2258520000,717.381,0.0485939,26.7,72.838,114.901,18.311
ALB,Albania,Europe & Central Asia,1998,18.001,0.560680905,11.99939241,3.500761035,10.66944027,10.54702997,10.79185057,0.926,0,3476.153648,6446.446136,4952.596957,0.657,0.6296919,0.679809729,0.4415,11.73821662,18.18098242,11.429245,74.9899,78.0214,72.1896,51.658,72.917,12.40216429,6.74,27,8.190599206,7.570499439,8.806939668,0.634,0,0,65.35312056,74.86142305,Upper middle income,18.238,6.067,1409.514937,2545970000,813.79,0.0650274,25.4,73.208,114.18,18.323
ALB,Albania,Europe & Central Asia,1999,16.098,0.952766151,11.99939241,4.035874439,10.68494034,10.66413021,10.69725037,0.929,0.33,3849.019818,7368.328401,5595.612697,0.669,0.641318584,0.690626636,0.4415,11.73821662,18.18098242,11.429245,75.1828,78.2091,72.4013,50.445,71.884,12.40216429,7.31,25,8.472385876,7.856940844,9.099158579,0.642,5.161290323,94.83870968,67.38092302,77.39176032,Upper middle income,17.321,5.983,1453.108182,3212120000,1033.24,0.081437,24.2,73.587,113.459,18.569
ALB,Albania,Europe & Central Asia,2000,14.792,0.960136365,11.99939241,5.022156573,10.5894804,10.61896992,10.55389023,0.929,0.319,4118.541522,8044.964865,6065.195257,0.677,0.649250447,0.698549503,0.4415,11.73821662,18.18098242,11.429245,75.4043,78.4187,72.6461,49.782,71.298,12.40216429,9.44,23,8.754172545,8.143382249,9.39137749,0.643,5.161290323,94.83870968,69.40872548,79.92209758,Upper middle income,16.436,5.914,1498.049673,3480360000,1126.68,0.114097,23,73.955,112.738,17.767
ALB,Albania,Europe & Central Asia,2001,9.697,1.029074954,11.99939241,4.824561404,10.6844101,10.79098988,10.57209969,0.933,0.282,4489.685008,8839.235594,6645.348336,0.684,0.658017614,0.705296369,0.4415,11.73821662,18.18098242,11.429245,75.6388,78.6178,72.9212,49.087,70.702,12.40216429,8.7,23,8.823679924,8.235190392,9.424059868,0.651,5.714285714,94.28571429,70.99655151,80.57055664,Upper middle income,15.59,5.879,1544.381106,3922100000,1281.66,0.325798,21.8,74.288,111.685,17.411
ALB,Albania,Europe & Central Asia,2002,13.217,1.199000572,11.99939241,5.079825835,10.70151997,10.86436653,10.63010311,0.934,0.297,4679.395119,9200.195157,6920.555095,0.689,0.662956844,0.710047634,0.4415,11.73821662,18.18098242,11.429245,75.8899,78.8228,73.2203,48.757,70.424,12.40216429,8.95,21,8.888405664,8.311867441,9.483049938,0.654,5.714285714,94.28571429,72.10587747,81.20821599,Upper middle income,14.79,5.891,1592.14547,4348070000,1425.12,0.390081,20.6,74.579,111.351,17.51
ALB,Albania,Europe & Central Asia,2003,15.231,1.357238224,11.99939241,5.890804598,10.90470982,10.93774319,10.68810654,0.936,0.305,5020.547268,9698.667261,7341.564007,0.696,0.66966313,0.715372994,0.4415,11.73821662,18.18098242,11.429245,76.1421,79.0574,73.4985,48.186,68.96,12.40216429,10.46,21,8.953131403,8.388544491,9.542040007,0.655,5.714285714,94.28571429,73.21520342,81.84587533,Upper middle income,14.048,5.952,1641.387082,5611490000,1846.12,0.9719,19.4,74.828,110.935,17.496
ALB,Albania,Europe & Central Asia,2004,19.046,1.321688484,11.99939241,6.285714286,10.88479042,11.01111984,10.74610996,0.938,0.301,5370.420666,10174.3723,7756.648389,0.7,0.675956385,0.720479786,0.4415,11.73821662,18.18098242,11.429245,76.3761,79.2365,73.7863,47.625,67.465,12.40216429,11.43,18,9.017857143,8.465221541,9.601030077,0.656,6.428571429,93.57142857,74.32452938,82.48353468,Upper middle income,13.381,6.061,1692.151631,7184680000,2373.58,2.42039,18.3,75.039,110.472,17.272
ALB,Albania,Europe & Central Asia,2005,18.869,1.360271607,11.99939241,6.610407876,11.41928005,11.52624035,11.29841042,0.94,0.306,5743.999444,10677.66007,8197.993857,0.711,0.687210218,0.730725189,0.4415,11.73821662,18.18098242,11.429245,76.6208,79.4934,74.0329,47.067,65.93,12.40216429,12.11,22,9.082582882,8.541898591,9.660020147,0.664,7.142857143,92.85714286,75.43385533,83.12119402,Upper middle income,12.821,6.206,1744.486218,8052080000,2673.79,6.04389,17.1,75.228,109.908,16.874
ALB,Albania,Europe & Central Asia,2006,17.503,1.254806937,11.99939241,6.545961003,11.58205032,11.70514011,11.44880962,0.943,0.285,6246.508102,11401.94205,8814.501734,0.718,0.69555815,0.737402267,0.4415,11.73821662,18.18098242,11.429245,76.8162,79.6856,74.2435,46.511,64.357,12.40216429,12.07,18,9.147308622,8.618575641,9.719010217,0.671,7.142857143,92.85714286,76.54318128,83.75885337,Upper middle income,12.398,6.365,1798.4394,8896070000,2972.74,9.60999,16,75.423,109.217,16.394
ALB,Albania,Europe & Central Asia,2007,17.309,1.261998195,11.99939241,6.438356164,11.96422958,12.19225979,11.73359013,0.947,0.286,6732.542303,12078.58825,9399.46896,0.73,0.708111693,0.747882981,0.4415,11.73821662,18.18098242,11.429245,77.5491,80.2472,75.0995,45.958,62.75,12.40216429,11.91,19,9.212034362,8.695252691,9.778000287,0.683,7.142857143,92.85714286,77.65250724,84.39651271,Upper middle income,12.118,6.518,1854.061237,10677300000,3595.04,15.0361,14.9,75.646,108.395,15.966
ALB,Albania,Europe & Central Asia,2008,18.545,1.422796584,11.99939241,7.336956522,12.12487984,12.34819984,11.90664005,0.949,0.293,7208.741202,12720.55954,9962.442236,0.736,0.715264124,0.75343225,0.4415,11.73821662,18.18098242,11.429245,77.6529,80.4292,75.1627,45.41,61.114,12.40216429,13.46,20,9.276760101,8.771929741,9.836990356,0.682,7.142857143,92.85714286,78.76183319,85.03417206,Upper middle income,11.973,6.65,1911.403337,12881400000,4370.54,23.86,13.9,75.912,107.566,13.06
ALB,Albania,Europe & Central Asia,2009,18.987,1.430821164,11.99939241,7.827260459,12.26375961,12.62082005,11.92743015,0.951,0.242,7154.403593,13148.58837,10153.09601,0.741,0.720720117,0.757662478,0.4415,11.73821662,18.18098242,11.429245,77.781,80.5443,75.3158,45.839,64.292,12.40216429,14.5,20,9.451739947,8.980109851,9.965206782,0.683,16.42857143,83.57142857,79.89206441,86.16005452,Upper middle income,11.945,6.756,1970.518904,12044200000,4114.13,41.2,12.9,76.221,106.844,13.674
ALB,Albania,Europe & Central Asia,2010,19.65,1.508841688,12.81314377,6.631299735,12.99997044,13.38677025,12.64352989,0.96,0.246,7945.21638,13332.01551,10643.05764,0.754,0.737543479,0.76825762,0.657,11.9,18.33096,8.208471298,77.9359,80.6878,75.4925,46.727,63.788,12.86472149,11.92,21,9.626719793,9.18828996,10.09342321,0.704,16.42857143,83.57142857,81.02229563,87.28593699,Upper middle income,12.001,6.841,2031.462788,11927000000,4094.36,45,11.9,76.562,106.315,14.086
ALB,Albania,Europe & Central Asia,2011,20.692,1.717787934,12.62466625,7.049608355,13.74845028,14.1151104,13.41751003,0.964,0.252,8532.402659,13568.49994,11056.64517,0.766,0.751776751,0.779565977,0.669,11.9,18.33096,7.64303875,78.0919,80.798,75.6932,52.446,67.483,12.66318538,12.49,22,9.801699638,9.39647007,10.22163963,0.712,15.71428571,84.28571429,82.15252686,88.41181946,Upper middle income,12.1,6.915,2094.291534,12890900000,4437.18,49,11,76.914,106.029,13.481
ALB,Albania,Europe & Central Asia,2012,20.909,1.601834668,10.42977938,6.940874036,14.58664989,15.02785015,14.18840981,0.974,0.235,8773.019135,13505.51982,11146.26303,0.778,0.76686355,0.787407675,0.696,11.9,12.23739254,7.151945591,78.064,80.7025,75.7302,48.778,65.197,10.53984576,12.44,17,10.02511024,9.832489967,10.23851013,0.724,15.71428571,84.28571429,85.21604156,89.42938232,Upper middle income,12.197,6.996,2159.063437,12319800000,4247.61,54.656,10.2,77.252,105.854,13.376
ALB,Albania,Europe & Central Asia,2013,20.865,1.697126858,10.29833238,6.624203822,14.92564011,15.42998981,14.48114967,0.968,0.225,8378.21926,14707.5651,11552.98247,0.785,0.77112962,0.796231362,0.704,11.9,12.23739254,6.757604599,78.1226,80.7812,75.7863,43.598,61.18,10.31847134,11.49,16,10.19628076,10.07789473,10.3332919,0.733,17.85714286,82.14285714,87.70659636,90.45197367,Upper middle income,12.257,7.096,2225.838595,12776300000,4413.08,57.2,9.5,77.554,105.66,15.866
ALB,Albania,Europe & Central Asia,2014,20.942,1.940610537,10.19806847,7.575757576,15.25242043,15.78334999,14.78335953,0.968,0.219,8309.170305,15052.24013,11691.64829,0.792,0.777742313,0.803064109,0.711,11.9,12.23739254,6.456812859,78.4075,81.0125,76.1142,43.733,62.984,10.22727273,13.14,16,10.37037387,10.32942445,10.4289511,0.732,20,80,90.19715116,91.47456501,Upper middle income,12.259,7.219,2294.678964,13228200000,4578.67,60.1,8.9,77.813,105.442,17.49
ALB,Albania,Europe & Central Asia,2015,20.276,1.555329452,10.13333035,7.044025157,15.07629967,15.60177994,14.60935974,0.984,0.204,9683.99883,14333.9431,12016.2976,0.795,0.788570993,0.801190682,0.714,11.9,12.23739254,6.262598515,78.6441,81.1825,76.4036,46.898,63.957,10.18867925,12.61,15,10.54743948,10.58723198,10.52549585,0.739,20.71428571,79.28571429,93.74003693,92.49715635,Upper middle income,12.197,7.367,2365.648416,11386900000,3952.83,63.2529,8.5,78.025,105.135,17.08
ALB,Albania,Europe & Central Asia,2016,18.171,1.556278015,10.10048676,7.769423559,14.80459976,15.40505981,14.2593298,0.988,0.191,10011.12887,14943.96853,12484.6242,0.798,0.792468933,0.802194502,0.717,11.9,12.23739254,6.164067745,78.8602,81.3771,76.6392,49.676,64.8,10.15037594,14.39,16,10.72752833,10.85147402,10.62293435,0.736,22.85714286,77.14285714,94.15190407,92.63247089,Upper middle income,12.08,7.534,2438.8128,11861400000,4124.11,66.3634,8.2,78.194,104.967,15.22
ALB,Albania,Europe & Central Asia,2017,16.585,1.838241795,10.23328918,8.104738155,14.81612968,15.51123047,14.17994022,0.991,0.17,10148.61287,15442.82403,12802.14831,0.802,0.797815511,0.805385473,0.72,12.33344,12.23739254,6.129034996,79.0473,81.5045,76.8729,49.51,66.44,10.2244389,14.46,15,10.91069206,11.12231116,10.72127488,0.737,27.85714286,72.14285714,94.5637712,92.76778544,Upper middle income,11.934,7.714,2514.24,13025100000,4532.89,71.847,8,78.333,104.871,13.75
ALB,Albania,Europe & Central Asia,2018,15.58,1.642152952,10.55449877,7.196029777,14.69561958,15.50102997,13.95683002,0.997,0.164,10655.83752,15939.64779,13302.70596,0.806,0.804057405,0.806772917,0.72,12.33344,13.17898,6.151076317,79.1838,81.6079,77.0366,51.189,67.247,10.66997519,12.85,15,11.09698316,11.399908,10.82052578,0.748,27.85714286,72.14285714,94.97563834,92.90309998,Upper middle income,21.9485,8.082,2592,15058900000,5253.63,8.26723,7.8,70.428,104.612,13.898
AND,Andorra,Europe & Central Asia,1990,10.656,7.461153204,11.99939241,0,10.79878,0,0,0,0,0,0,43773.1465,0,0,0,0.4415,11.73821662,18.18098242,11.429245,78.4063,82.6756,75.2791,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,11.9,8.082,2762.59732,1029050000,18878.5,0,9.4,70.428,115.977,6.582
AND,Andorra,Europe & Central Asia,1991,10.878,7.176510032,11.99939241,0,10.79878,0,0,0,0,0,0,43175.1476,0,0,0,0.4415,11.73821662,18.18098242,11.429245,77.9805,81.9459,75.0519,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,11.9,8.082,2848.038474,1106930000,19532.5,8.26723,8.9,70.428,120.577,6.582
AND,Andorra,Europe & Central Asia,1992,10.919,6.906330662,11.99939241,0,10.79878,0,0,0,0,0,0,41935.7872,0,0,0,0.4415,11.73821662,18.18098242,11.429245,80.3241,82.3576,78.6082,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,12.1,8.082,2936.122138,1210010000,20547.7,8.26723,8.5,70.428,125.294,6.582
AND,Andorra,Europe & Central Asia,1993,9.558,6.730576832,11.99939241,0,10.79878,0,0,0,0,0,0,40085.31589,0,0,0,0.4415,11.73821662,18.18098242,11.429245,78.6633,81.9067,76.1603,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,11.4,8.082,3026.930039,1007030000,16516.5,8.26723,8.1,70.428,129.726,6.582
AND,Andorra,Europe & Central Asia,1994,8.761,6.488823651,11.99939241,0,10.79878,0,0,0,0,0,0,39923.54588,0,0,0,0.4415,11.73821662,18.18098242,11.429245,82.638,83.5061,81.8161,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,10.9,8.082,3120.546432,1017550000,16234.8,8.26723,7.7,70.428,133.355,6.582
AND,Andorra,Europe & Central Asia,1995,8.242,6.656538763,11.99939241,0,10.79878,0,0,0,0,0,0,40270.7679,0,0,0,0.4415,11.73821662,18.18098242,11.429245,78.9616,81.8968,76.6881,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,11,8.082,3217.058178,1178740000,18461.1,8.26723,7.3,70.428,135.851,6.582
AND,Andorra,Europe & Central Asia,1996,8.296,7.059353636,11.99939241,0,10.79878,0,0,0,0,0,0,41014.57879,0,0,0,0.4415,11.73821662,18.18098242,11.429245,80.334,83.1381,78.1539,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,10.9,8.082,3316.554822,1223950000,19017.2,1.5266,7,70.428,136.936,6.582
AND,Andorra,Europe & Central Asia,1997,8.717,7.233820946,11.99939241,0,10.79878,0,0,0,0,0,0,44756.59597,0,0,0,0.4415,11.73821662,18.18098242,11.429245,80.9439,82.8305,79.3651,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,11.2,8.082,3419.128683,1180600000,18353.1,3.05018,6.7,70.428,136.866,6.582
AND,Andorra,Europe & Central Asia,1998,8.767,7.654578903,11.99939241,0,10.79878,0,0,0,0,0,0,46319.68664,0,0,0,0.4415,11.73821662,18.18098242,11.429245,79.4259,83.2603,76.5794,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,11.9,8.082,3524.874931,1211930000,18894.5,6.88621,6.4,70.428,136.472,6.582
AND,Andorra,Europe & Central Asia,1999,10.1,7.968929626,11.99939241,0,10.79878,0,0,0,0,0,0,48047.57776,0,0,0,0.4415,11.73821662,18.18098242,11.429245,81.3173,83.5135,79.483,0,0,12.40216429,0,0,0,0,0,0,7.142857143,92.85714286,0,0,High income: nonOECD,12.6,8.082,3633.891681,1239880000,19261.7,7.63569,6.2,70.428,136.957,6.582
AND,Andorra,Europe & Central Asia,2000,9.281,8.012693072,11.99939241,0,10.79878,0,0,0,0,0,0,47849.49243,0.818,0,0,0.4415,11.73821662,18.18098242,11.429245,80.9193,82.7996,79.3158,0,0,12.40216429,0,0,9.806363724,9.794106303,9.815827562,0,7.142857143,92.85714286,0,0,High income: nonOECD,11.3,8.082,3746.280084,1434430000,21936.5,10.5388,5.9,70.428,139.128,6.582
AND,Andorra,Europe & Central Asia,2001,10.072,7.780549739,11.99939241,0,10.79878,0,0,0,0,0,0,50235.66715,0.825,0,0,0.4415,11.73821662,18.18098242,11.429245,81.6857,85.4134,78.8295,0,0,12.40216429,0,0,9.891956443,9.875223911,9.906324933,0,14.28571429,85.71428571,0,0,High income: nonOECD,11.8,8.082,3862.144416,1496910000,22228.8,8.26723,5.7,70.428,143.279,6.582
AND,Andorra,Europe & Central Asia,2002,10.397,7.584405202,11.99939241,0,11.03658,0,0,0,0,0,0,50489.27491,0.832,0,0,0.4415,11.73821662,18.18098242,11.429245,82.2368,84.3692,80.4117,0,0,12.40216429,0,0,9.978296239,9.957013358,9.997656648,0,14.28571429,85.71428571,0,0,High income: nonOECD,11.2,8.082,3981.592182,1733120000,24741.5,11.2605,5.5,70.428,149.04,6.582
AND,Andorra,Europe & Central Asia,2003,9.066,7.30972097,11.99939241,0,10.94253,0,0,0,0,0,0,52529.42795,0.841,0,0,0.4415,11.73821662,18.18098242,11.429245,83.9209,86.7953,81.5244,0,0,12.40216429,0,0,10.06538963,10.03948021,10.0898304,0,14.28571429,85.71428571,0,0,High income: nonOECD,10.3,8.082,4104.734208,2398650000,32776.4,13.5464,5.3,70.428,155.706,6.582
AND,Andorra,Europe & Central Asia,2004,10.092,7.352578564,11.99939241,0,10.79199,0,0,0,0,0,0,54521.78059,0.833,0,0,0.4415,11.73821662,18.18098242,11.429245,80.0836,81.1494,79.1305,0,0,12.40216429,0,0,10.70065022,10.56851959,10.82660961,0,14.28571429,85.71428571,0,0,High income: nonOECD,10.9,3.8,4231.68475,2935660000,38503.5,26.838,5.1,70.428,162.221,6.582
